"VL_PGTO","DE_CLASSE","DE_DIVISAO_SETOR","DE_DIVISAO","DE_GRUPO","DE_SETOR_ECONOMICO","DE_SECAO","DE_SUBCLASSE","NU_ANO","DE_MES_COMP","NU_MES","CD_CLASSE","CD_DIVISAO","CD_GRUPO","CD_SECAO","CD_SUBCLASSE"
52.25,Fabricação de produtos de minerais não-metálicos não especificados anteriormente,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de outros produtos de minerais nãometálicos não especificados anteriormente,2022,AGOSTO,8,"23991","23","239",C ,"2399199"
2091339.49,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de panificação industrial,2022,JANEIRO,1,"10911","10","109",C ,"1091101"
2545461.53,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,2022,JANEIRO,1,"10911","10","109",C ,"1091102"
1734924.88,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de panificação industrial,2022,FEVEREIRO,2,"10911","10","109",C ,"1091101"
2353135.02,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,2022,FEVEREIRO,2,"10911","10","109",C ,"1091102"
1999407.63,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de panificação industrial,2022,MARÇO,3,"10911","10","109",C ,"1091101"
2474545.45,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,2022,MARÇO,3,"10911","10","109",C ,"1091102"
2419982.56,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de panificação industrial,2022,ABRIL,4,"10911","10","109",C ,"1091101"
2486193.88,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,2022,ABRIL,4,"10911","10","109",C ,"1091102"
2334964.21,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de panificação industrial,2022,MAIO,5,"10911","10","109",C ,"1091101"
2755357.78,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,2022,MAIO,5,"10911","10","109",C ,"1091102"
2683543.36,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de panificação industrial,2022,JUNHO,6,"10911","10","109",C ,"1091101"
2700040.31,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,2022,JUNHO,6,"10911","10","109",C ,"1091102"
2583717.34,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de panificação industrial,2022,JULHO,7,"10911","10","109",C ,"1091101"
2747229.72,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,2022,JULHO,7,"10911","10","109",C ,"1091102"
8079.45,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de panificação industrial,2022,AGOSTO,8,"10911","10","109",C ,"1091101"
52029.14,Fabricação de produtos de panificação,SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Fabricação de outros produtos alimentícios,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,2022,AGOSTO,8,"10911","10","109",C ,"1091102"
97336.96,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de fraldas descartáveis,2022,JANEIRO,1,"17427","17","174",C ,"1742701"
919306.7,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de papel para uso doméstico e higiênicosanitário não especificados anteriormente,2022,JANEIRO,1,"17427","17","174",C ,"1742799"
49091.34,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de fraldas descartáveis,2022,FEVEREIRO,2,"17427","17","174",C ,"1742701"
1408352.94,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de papel para uso doméstico e higiênicosanitário não especificados anteriormente,2022,FEVEREIRO,2,"17427","17","174",C ,"1742799"
53917.53,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de fraldas descartáveis,2022,MARÇO,3,"17427","17","174",C ,"1742701"
1028029.46,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de papel para uso doméstico e higiênicosanitário não especificados anteriormente,2022,MARÇO,3,"17427","17","174",C ,"1742799"
95080.61,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de fraldas descartáveis,2022,ABRIL,4,"17427","17","174",C ,"1742701"
724022.83,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de papel para uso doméstico e higiênicosanitário não especificados anteriormente,2022,ABRIL,4,"17427","17","174",C ,"1742799"
118200.51,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de fraldas descartáveis,2022,MAIO,5,"17427","17","174",C ,"1742701"
1863950.29,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de papel para uso doméstico e higiênicosanitário não especificados anteriormente,2022,MAIO,5,"17427","17","174",C ,"1742799"
98397.67,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de fraldas descartáveis,2022,JUNHO,6,"17427","17","174",C ,"1742701"
1014984.32,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de papel para uso doméstico e higiênicosanitário não especificados anteriormente,2022,JUNHO,6,"17427","17","174",C ,"1742799"
81824.15,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de fraldas descartáveis,2022,JULHO,7,"17427","17","174",C ,"1742701"
2522646.99,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de papel para uso doméstico e higiênicosanitário não especificados anteriormente,2022,JULHO,7,"17427","17","174",C ,"1742799"
225,Fabricação de produtos de papel para usos doméstico e higiênico-sanitário,SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de papel para uso doméstico e higiênicosanitário não especificados anteriormente,2022,AGOSTO,8,"17427","17","174",C ,"1742799"
16605.94,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de formulários contínuos,2022,JANEIRO,1,"17419","17","174",C ,"1741901"
1167017.31,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de papel, cartolina, papelcartão e papelão ondulado para uso comercial e de escritório",2022,JANEIRO,1,"17419","17","174",C ,"1741902"
16286.08,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de formulários contínuos,2022,FEVEREIRO,2,"17419","17","174",C ,"1741901"
956494.48,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de papel, cartolina, papelcartão e papelão ondulado para uso comercial e de escritório",2022,FEVEREIRO,2,"17419","17","174",C ,"1741902"
9089.27,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de formulários contínuos,2022,MARÇO,3,"17419","17","174",C ,"1741901"
1232136.56,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de papel, cartolina, papelcartão e papelão ondulado para uso comercial e de escritório",2022,MARÇO,3,"17419","17","174",C ,"1741902"
9353.49,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de formulários contínuos,2022,ABRIL,4,"17419","17","174",C ,"1741901"
891394.23,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de papel, cartolina, papelcartão e papelão ondulado para uso comercial e de escritório",2022,ABRIL,4,"17419","17","174",C ,"1741902"
3933.77,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de formulários contínuos,2022,MAIO,5,"17419","17","174",C ,"1741901"
1374338.32,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de papel, cartolina, papelcartão e papelão ondulado para uso comercial e de escritório",2022,MAIO,5,"17419","17","174",C ,"1741902"
16148.13,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de formulários contínuos,2022,JUNHO,6,"17419","17","174",C ,"1741901"
1161594.73,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de papel, cartolina, papelcartão e papelão ondulado para uso comercial e de escritório",2022,JUNHO,6,"17419","17","174",C ,"1741902"
18864.73,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de formulários contínuos,2022,JULHO,7,"17419","17","174",C ,"1741901"
1193619.05,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de papel, cartolina, papelcartão e papelão ondulado para uso comercial e de escritório",2022,JULHO,7,"17419","17","174",C ,"1741902"
214497.1,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de papel, cartolina, papelcartão e papelão ondulado para uso comercial e de escritório",2022,AGOSTO,8,"17419","17","174",C ,"1741902"
334017.65,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papelcartão e papelão ondulado não especificados anteriormente",2022,JANEIRO,1,"17494","17","174",C ,"1749400"
591854.6,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papelcartão e papelão ondulado não especificados anteriormente",2022,FEVEREIRO,2,"17494","17","174",C ,"1749400"
353193.19,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papelcartão e papelão ondulado não especificados anteriormente",2022,MARÇO,3,"17494","17","174",C ,"1749400"
663750.51,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papelcartão e papelão ondulado não especificados anteriormente",2022,ABRIL,4,"17494","17","174",C ,"1749400"
628844.14,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papelcartão e papelão ondulado não especificados anteriormente",2022,MAIO,5,"17494","17","174",C ,"1749400"
503438.17,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papelcartão e papelão ondulado não especificados anteriormente",2022,JUNHO,6,"17494","17","174",C ,"1749400"
526785.97,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papelcartão e papelão ondulado não especificados anteriormente",2022,JULHO,7,"17494","17","174",C ,"1749400"
15.42,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente",SECUNDÁRIO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papelcartão e papelão ondulado não especificados anteriormente",2022,AGOSTO,8,"17494","17","174",C ,"1749400"
2496210.18,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de trefilados de metal padronizados,2022,JANEIRO,1,"25926","25","259",C ,"2592601"
1223750.84,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de trefilados de metal, exceto padronizados",2022,JANEIRO,1,"25926","25","259",C ,"2592602"
4580552.75,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de trefilados de metal padronizados,2022,FEVEREIRO,2,"25926","25","259",C ,"2592601"
1237111.37,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de trefilados de metal, exceto padronizados",2022,FEVEREIRO,2,"25926","25","259",C ,"2592602"
4240006.97,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de trefilados de metal padronizados,2022,MARÇO,3,"25926","25","259",C ,"2592601"
1707181.32,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de trefilados de metal, exceto padronizados",2022,MARÇO,3,"25926","25","259",C ,"2592602"
3577476.89,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de trefilados de metal padronizados,2022,ABRIL,4,"25926","25","259",C ,"2592601"
1644709.13,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de trefilados de metal, exceto padronizados",2022,ABRIL,4,"25926","25","259",C ,"2592602"
3976956.33,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de trefilados de metal padronizados,2022,MAIO,5,"25926","25","259",C ,"2592601"
1091591.82,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Fabricação de produtos de trefilados de metal, exceto padronizados",2022,MAIO,5,"25926","25","259",C ,"2592602"
3159289.54,Fabricação de produtos de trefilados de metal,SECUNDÁRIO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,Fabricação de produtos de trefilados de metal padronizados,2022,JUNHO,6,"25926","25","259",C ,"2592601"
